Time,Altitude,Altitude_BMP390,Temperature_BMP390,Acceleration_X_BNO085,Acceleration_Y_BNO085,Acceleration_Z_BNO085,Magnetic_X_BNO085,Magnetic_Y_BNO085,Magnetic_Z_BNO085,Gyro_X_BNO085,Gyro_Y_BNO085,Gyro_Z_BNO085,Quaternion_W_BNO085,Quaternion_X_BNO085,Quaternion_Y_BNO085,Quaternion_Z_BNO085,Acceleration_X_ICM20649,Acceleration_Y_ICM20649,Acceleration_Z_ICM20649,Gyro_X_ICM20649,Gyro_Y_ICM20649,Gyro_Z_ICM20649
971.7664118,515.3729291,303.5031119,16.88671032,1.3203125,-1.53515625,76.4765625,6.3125,-28.625,-45.1875,0.052734375,0.064453125,-0.0625,0.1633911133,-0.06750488281,0.1868896484,0.9663696289,2.643198633,2.087743848,83.49060029,-0.04050229826,0.07567534675,-0.1175099575
971.7997451,531.5552633,308.5816952,16.87756717,1.6640625,-2.1484375,73.984375,6.3125,-28.625,-45.1875,0.03125,0.009765625,-0.15625,0.1661987305,-0.06909179688,0.1878662109,0.9655761719,-2.643198633,10.63025537,81.05809141,0.007727412168,0.01572128682,-0.2102389035
971.8330784,549.6543834,314.4119323,16.88213874,2.046875,-2.76171875,73.10546875,6,-29.625,-42.5625,0.03125,0.009765625,-0.15625,0.1661987305,-0.06909179688,0.1878662109,0.9655761719,-0.5554547852,-6.742071875,79.03738521,0.01998468664,0.02264931153,-0.1830597296
971.8664117,568.4821463,320.2424599,16.88671032,-0.09765625,-2.76171875,71.796875,6.75,-29.6875,-44.0625,-0.048828125,0.005859375,-0.16796875,0.1704711914,-0.07000732422,0.1871337891,0.9649047852,-2.068590234,1.407790576,77.81155396,0.1452220563,0.01572128682,-0.2110382909
971.899745,588.9587398,326.7397835,16.87756717,0.5546875,-0.84765625,68.62109375,6.75,-29.6875,-44.0625,-0.037109375,-0.001953125,-0.208984375,0.1751708984,-0.07141113281,0.1858520508,0.9641723633,-7.958326318,8.46589707,67.04722329,0.03304134858,0.01145788701,-0.1961163916
971.9330783,607.7172628,332.1075972,16.88671032,0.515625,1.14453125,65.82421875,7.8125,-27.9375,-42.875,-0.037109375,-0.001953125,-0.208984375,0.1751708984,-0.07141113281,0.1858520508,0.9641723633,2.116474268,-3.428496777,55.373096,0.01891883669,-0.008260337145,-0.2747228257
971.9664116,628.9403777,338.9891692,16.88213874,0.01953125,-0.5390625,61.453125,6.75,-29.6875,-44.875,-0.001953125,0.0546875,-0.201171875,0.1804199219,-0.07238769531,0.185546875,0.9631958008,6.378153223,-9.816226807,55.50717129,0.02131699908,0.04982848536,-0.1668055178
971.9997449,649.7277917,345.2134914,16.87299559,-1.32421875,-1.49609375,39.9296875,6.75,-29.6875,-44.875,0.00390625,-0.0390625,-0.146484375,0.1846313477,-0.07232666016,0.1853637695,0.9624633789,-0.718260498,-3.399766357,35.59699028,-0.05489127264,-0.003996937328,-0.1049862205
972.0330782,671.8983826,352.1966124,16.87299559,-1.0546875,-0.15625,22.26953125,7.875,-30.125,-42.9375,0.00390625,-0.0390625,-0.146484375,0.1846313477,-0.07232666016,0.1853637695,0.9624633789,0.3160346191,-3.313575098,11.32936226,-0.0815375215,-0.02584686139,-0.1175099575
972.0664115,695.1666887,359.466642,16.87756717,-0.82421875,-1.53515625,5.4921875,7.875,-29.4375,-44.8125,-0.00390625,0.068359375,-0.083984375,0.186706543,-0.07397460938,0.1853637695,0.9619140625,6.397306836,-8.66701001,-3.916913916,-0.09246248353,-0.07594180924,-0.1289678445
972.0997448,721.5832027,368.0672338,16.88213874,-0.09765625,0.109375,-4.890625,7.875,-29.4375,-44.8125,-0.048828125,0.146484375,-0.11328125,0.1883544922,-0.07751464844,0.1846313477,0.9614868164,4.156334082,-11.56878242,-12.56477031,-0.0535589602,-0.09033078362,-0.1087166953
972.1330781,746.0694447,375.1609021,16.88213874,-1.1328125,-1.57421875,-10.0234375,8.5625,-29.75,-42.9375,-0.048828125,0.146484375,-0.11328125,0.1883544922,-0.07751464844,0.1846313477,0.9614868164,-7.105990527,-7.038952881,-12.43069502,0.06874732205,-0.007727412168,-0.2467442644
972.1664114,769.0381637,381.878836,16.87756717,-0.2890625,1.22265625,-11.0546875,8.25,-29.0625,-44.8125,-0.087890625,0.0703125,-0.18359375,0.1915893555,-0.07946777344,0.1826782227,0.9610595703,-3.878606689,3.198653418,1.292868896,0.09965697072,-0.1718683051,-0.1617427305
972.1997447,787.316181,386.6113811,16.88671032,0.28515625,2.29296875,-10.59375,8.25,-29.0625,-44.8125,-0.0390625,0.029296875,-0.23828125,0.1970825195,-0.08184814453,0.1809082031,0.9600830078,14.40351719,-2.470816113,-12.06677637,-0.06528330969,0.05036141034,-0.2613997013
972.233078,809.1053726,393.9069389,16.88671032,1.12890625,2.6796875,-9.5625,10.0625,-28.75,-42.5,-0.0390625,0.029296875,-0.23828125,0.1970825195,-0.08184814453,0.1809082031,0.9600830078,1.120486377,-7.029376074,-14.78658945,0.1612098056,-0.1169770325,-0.3541286473
972.4328918,942.2470953,435.3110361,16.83642282,-0.671875,-0.04296875,-11.359375,8.875,-27.625,-44,0.03515625,0.0078125,-0.376953125,0.2040405273,-0.08312988281,0.1802978516,0.9586181641,4.78840332,-5.295974072,-19.43134067,-0.03863706084,-0.08100459652,-0.2997702996
972.623374,1064.978014,472.0944407,16.81813637,0.4765625,0.609375,-11.40234375,11.8125,-27.375,-44.375,-0.013671875,0.03515625,-0.35546875,0.2471313477,-0.09002685547,0.1798095703,0.9478759766,0.7374141113,2.968810059,-9.710881934,-0.009592649588,-0.105252683,-0.3474670851
972.8096361,1182.139423,507.6643564,16.81356474,0.01953125,0.265625,-13.01171875,18.4375,-23.6875,-42.375,-0.001953125,0.029296875,-0.3515625,0.2759399414,-0.09381103516,0.1785888672,0.9397583008,3.256114258,-16.65406675,-17.55428657,0.08713323376,0.02824502379,-0.2963062873
972.989821,1290.84057,540.47012,16.80899312,-1.359375,0.83984375,-13.9296875,19.1875,-24.375,-41.625,-0.01171875,-0.044921875,-0.291015625,0.3087768555,-0.1010131836,0.1760253906,0.9291992188,6.579266162,-15.80173096,-18.7418106,-0.04609801052,0.1116477827,-0.2840490128
973.199748,1416.801209,579.1650385,16.81813637,0.0546875,0.87890625,-13.81640625,22.75,-21.3125,-41.5625,0.021484375,0.05859375,-0.154296875,0.3473510742,-0.1126098633,0.176940918,0.9140014648,3.782838623,-15.12177769,-21.73935107,-0.05888820997,0.1068514579,-0.3320122607
